best_reference_arm,category,chosen_arm,context,domain,effect_vs_gated,effect_vs_noalign,effect_vs_safe,experiment,gated,gated_interaction,gated_interaction_normalized,noalign,normalized_effect_vs_noalign,online_gain_vs_reference_noalign,online_regret_to_better_reference_arm,online_total_team_mean_payoff,payoff_prompt,reference_selection_regret,regret_to_better_fixed_arm,route_match,route_original,route_swapped,safe_interaction,safe_interaction_normalized,seed,selection_correct,temporal_replay_drift_gated,temporal_replay_drift_noalign
,coord_or_boundary,,p3_m02,,0.20999999999999974,-0.04666666666666708,0.2799999999999996,p0,1.75,,,2.006666666666667,-0.01333333333333345,,,,1.9599999999999997,,0.04666666666666708,,,,,,106,,0.07000000000000006,0.14000000000000035
,coord_or_boundary,,p3_m02,,0.4199999999999997,0.0,0.2566666666666666,p0,1.54,,,1.9599999999999997,0.0,,,,1.9599999999999997,,0.0,,,,,,107,,-0.32666666666666644,-0.07000000000000006
,coord_or_boundary,,p3_m02,,0.20999999999999952,0.23333333333333317,0.20999999999999974,p0,1.8200000000000003,,,1.7966666666666666,0.06666666666666662,,,,2.03,,-0.20999999999999952,,,,,,108,,-0.1399999999999999,-0.09333333333333327
,coord_or_boundary,,p3_m02,,0.09333333333333305,-0.02333333333333365,-0.046666666666666856,p0,1.7266666666666666,,,1.8433333333333333,-0.006666666666666757,,,,1.8199999999999996,,0.02333333333333365,,,,,,109,,0.07000000000000006,-0.06999999999999984
,coord_or_boundary,,p3_m02,,0.34999999999999964,0.77,0.5133333333333332,p0,2.006666666666667,,,1.5866666666666664,0.22,,,,2.3566666666666665,,-0.34999999999999964,,,,,,110,,0.2333333333333334,-0.09333333333333327
,coord_or_boundary,,p3_m02,,0.28,0.2566666666666668,0.2566666666666668,p0,1.7033333333333334,,,1.7266666666666666,0.07333333333333338,,,,1.9833333333333334,,-0.2566666666666668,,,,,,111,,-0.16333333333333333,0.0
,coord_or_boundary,,p3_m03,,4.440892098500626e-16,0.1600000000000006,-0.04000000000000048,p0,2.706666666666666,,,2.546666666666666,0.04000000000000015,,,,2.7066666666666666,,-4.440892098500626e-16,,,,,,102,,-0.2533333333333343,-0.10666666666666691
,coord_or_boundary,,p3_m03,,-0.746666666666667,0.1599999999999997,0.11999999999999966,p0,3.4266666666666667,,,2.52,0.039999999999999925,,,,2.6799999999999997,,0.746666666666667,,,,,,103,,0.026666666666666394,-0.11999999999999966
,coord_or_boundary,,p3_m03,,-0.3199999999999994,0.18666666666666742,0.07999999999999963,p0,3.2666666666666657,,,2.759999999999999,0.046666666666666856,,,,2.9466666666666663,,0.3199999999999994,,,,,,104,,0.14666666666666606,-0.01333333333333453
,coord_or_boundary,,p3_m03,,0.43999999999999995,0.6133333333333328,0.31999999999999984,p0,2.8,,,2.626666666666667,0.1533333333333332,,,,3.2399999999999998,,-0.43999999999999995,,,,,,105,,-0.1200000000000001,-0.2533333333333334
,coord_or_boundary,,p3_m03,,0.33333333333333215,0.5599999999999996,0.2666666666666666,p0,2.840000000000001,,,2.6133333333333337,0.1399999999999999,,,,3.1733333333333333,,-0.33333333333333215,,,,,,106,,0.06666666666666776,0.0
,coord_or_boundary,,p3_m03,,0.6533333333333342,0.8266666666666667,0.9466666666666663,p0,2.7599999999999993,,,2.586666666666667,0.20666666666666667,,,,3.4133333333333336,,-0.6533333333333342,,,,,,107,,-0.09333333333333371,0.0
,coord_or_boundary,,p3_m03,,0.38666666666666627,0.4933333333333332,0.4266666666666654,p0,2.6933333333333334,,,2.5866666666666664,0.1233333333333333,,,,3.0799999999999996,,-0.38666666666666627,,,,,,108,,-0.48,0.040000000000000036
,coord_or_boundary,,p3_m03,,-8.881784197001252e-16,0.33333333333333304,0.07999999999999918,p0,2.973333333333334,,,2.64,0.08333333333333326,,,,2.973333333333333,,8.881784197001252e-16,,,,,,109,,0.1066666666666678,-0.11999999999999966
,coord_or_boundary,,p3_m03,,-0.38666666666666627,-0.1466666666666665,-0.20000000000000018,p0,2.9333333333333327,,,2.693333333333333,-0.036666666666666625,,,,2.5466666666666664,,0.38666666666666627,,,,,,110,,0.1733333333333329,-0.05333333333333368
,coord_or_boundary,,p3_m03,,0.16000000000000103,0.3600000000000012,0.08000000000000096,p0,2.7066666666666666,,,2.5066666666666664,0.0900000000000003,,,,2.8666666666666676,,-0.16000000000000103,,,,,,111,,-0.040000000000000036,-0.013333333333332753
,coord_or_boundary,,p3_m04,,-0.5733333333333333,-0.646666666666667,-0.7133333333333334,p0,2.533333333333333,,,2.606666666666667,-0.16166666666666674,,,,1.96,,0.646666666666667,,,,,,102,,-0.020000000000000018,-0.08666666666666689
